Date,Close
16/11/2016,115.19
17/11/2016,115.03
18/11/2016,115.21
21/11/2016,117.96
22/11/2016,118.04
23/11/2016,117.69
25/11/2016,117.41
28/11/2016,116.93
29/11/2016,117.51
30/11/2016,117
1/12/2016,117.22
2/12/2016,120.81
5/12/2016,119.16
6/12/2016,124.57
7/12/2016,125.39
8/12/2016,123.24
9/12/2016,122.88
12/12/2016,122.83
13/12/2016,123.78
14/12/2016,123.44
15/12/2016,125
16/12/2016,124.22
19/12/2016,125.45
20/12/2016,125.12
21/12/2016,126.5
22/12/2016,125.58
23/12/2016,125.59
27/12/2016,128.35
28/12/2016,125.89
29/12/2016,125.33
30/12/2016,123.8
3/1/2017,127.49
4/1/2017,129.41
5/1/2017,131.81
6/1/2017,131.07
9/1/2017,130.95
10/1/2017,129.89
11/1/2017,130.5
12/1/2017,129.18
13/1/2017,133.7
17/1/2017,132.89
18/1/2017,133.26
19/1/2017,138.41
20/1/2017,138.6
23/1/2017,137.39
24/1/2017,140.11
25/1/2017,139.52
26/1/2017,138.96
27/1/2017,142.45
30/1/2017,141.22
31/1/2017,140.71
1/2/2017,140.78
2/2/2017,139.2
3/2/2017,140.25
6/2/2017,140.97
7/2/2017,144
8/2/2017,144.74
9/2/2017,144.14
10/2/2017,144.82
13/2/2017,143.2
14/2/2017,140.82
15/2/2017,142.27
16/2/2017,142.01
17/2/2017,142.22
21/2/2017,142.6
22/2/2017,143.86
23/2/2017,142.78
24/2/2017,143.25
27/2/2017,143.41
28/2/2017,142.13
1/3/2017,142.65
2/3/2017,139.53
3/3/2017,139.14
6/3/2017,141.94
7/3/2017,141.43
8/3/2017,140.32
9/3/2017,140.53
10/3/2017,140.89
13/3/2017,143.52
14/3/2017,143.19
15/3/2017,145.25
16/3/2017,144.39
17/3/2017,145.11
20/3/2017,145.83
21/3/2017,142.42
22/3/2017,142.65
23/3/2017,141.84
24/3/2017,142.02
27/3/2017,144.06
28/3/2017,145.17
29/3/2017,146.47
30/3/2017,148.06
31/3/2017,147.81
3/4/2017,146.92
4/4/2017,145.5
5/4/2017,143.62
6/4/2017,143.74
7/4/2017,143.11
10/4/2017,143.85
11/4/2017,144.35
12/4/2017,143.83
13/4/2017,142.92
17/4/2017,147.25
18/4/2017,143.36
19/4/2017,139.76
20/4/2017,141.18
21/4/2017,142.87
24/4/2017,143.83
25/4/2017,152.16
26/4/2017,150.17
27/4/2017,153.08
28/4/2017,152.2
1/5/2017,155.35
2/5/2017,156.45
3/5/2017,155.59
4/5/2017,157.25
5/5/2017,156.6
8/5/2017,156.38
9/5/2017,157.46
10/5/2017,160.28
11/5/2017,158.54
12/5/2017,160.81
15/5/2017,160.02
16/5/2017,159.41
17/5/2017,153.2
18/5/2017,155.7
19/5/2017,157.02
22/5/2017,157.16
23/5/2017,157.95
24/5/2017,157.75
25/5/2017,163.05
26/5/2017,162.43
30/5/2017,163.22
31/5/2017,163.07
1/6/2017,162.99
2/6/2017,165.18
5/6/2017,165.06
6/6/2017,165.17
7/6/2017,165.61
8/6/2017,165.88
9/6/2017,158.03
12/6/2017,151.44
13/6/2017,152.72
14/6/2017,152.2
15/6/2017,151.76
16/6/2017,152.38
19/6/2017,153.4
20/6/2017,152.05
21/6/2017,155.03
22/6/2017,154.89
23/6/2017,158.02
26/6/2017,157.5
27/6/2017,151.03
28/6/2017,153.41
29/6/2017,150.09
30/6/2017,149.41
3/7/2017,146.17
5/7/2017,147.61
6/7/2017,146.25
7/7/2017,150.18
10/7/2017,152.67
11/7/2017,154.33
12/7/2017,158.75
13/7/2017,158.21
14/7/2017,161.12
17/7/2017,161.7
18/7/2017,183.6
19/7/2017,183.86
20/7/2017,183.6
21/7/2017,188.54
24/7/2017,187.91
25/7/2017,186.97
26/7/2017,189.08
27/7/2017,182.68
28/7/2017,184.04
31/7/2017,181.66
1/8/2017,182.03
2/8/2017,180.74
3/8/2017,179.23
4/8/2017,180.27
7/8/2017,181.33
8/8/2017,178.36
9/8/2017,175.78
10/8/2017,169.14
11/8/2017,171.4
14/8/2017,171
15/8/2017,168.5
16/8/2017,169.98
17/8/2017,166.09
18/8/2017,166.54
21/8/2017,166.76
22/8/2017,169.34
23/8/2017,169.06
24/8/2017,168.13
25/8/2017,165.95
28/8/2017,167.12
29/8/2017,168.81
30/8/2017,174.69
31/8/2017,174.71
1/9/2017,174.74
5/9/2017,174.52
6/9/2017,179.25
7/9/2017,179
8/9/2017,176.42
11/9/2017,181.74
12/9/2017,185.15
13/9/2017,183.64
14/9/2017,182.63
15/9/2017,182.35
18/9/2017,184.62
19/9/2017,185.68
20/9/2017,185.51
21/9/2017,188.78
22/9/2017,187.35
25/9/2017,178.55
26/9/2017,179.38
27/9/2017,181.97
28/9/2017,180.7
29/9/2017,181.35
2/10/2017,177.01
3/10/2017,179.19
4/10/2017,184.45
5/10/2017,194.39
6/10/2017,198.02
9/10/2017,196.87
10/10/2017,195.08
11/10/2017,194.95
12/10/2017,195.86
13/10/2017,199.49
16/10/2017,202.68
17/10/2017,199.48
18/10/2017,195.54
19/10/2017,195.13
20/10/2017,194.16
23/10/2017,192.47
24/10/2017,196.02
25/10/2017,193.77
26/10/2017,195.21
27/10/2017,199.54
30/10/2017,198.37
31/10/2017,196.43
1/11/2017,198
2/11/2017,199.32
3/11/2017,200.01
6/11/2017,200.13
7/11/2017,195.89
8/11/2017,196.44
9/11/2017,193.9
10/11/2017,192.02
13/11/2017,195.08
14/11/2017,195.71
15/11/2017,192.12
16/11/2017,195.51
17/11/2017,193.2
20/11/2017,194.1
21/11/2017,196.23
22/11/2017,196.32
24/11/2017,195.75
27/11/2017,195.05
28/11/2017,199.18
29/11/2017,188.15
30/11/2017,187.58
1/12/2017,186.82
4/12/2017,184.04
5/12/2017,184.21
6/12/2017,185.3
7/12/2017,185.2
8/12/2017,188.54
11/12/2017,186.22
12/12/2017,185.73
13/12/2017,187.86
14/12/2017,189.56
15/12/2017,190.12
18/12/2017,190.42
19/12/2017,187.02
20/12/2017,188.82
21/12/2017,188.62
22/12/2017,189.94
26/12/2017,187.76
27/12/2017,186.24
28/12/2017,192.71
29/12/2017,191.96
2/1/2018,201.07
3/1/2018,205.05
4/1/2018,205.63
5/1/2018,209.99
8/1/2018,212.05
9/1/2018,209.31
10/1/2018,212.52
11/1/2018,217.24
12/1/2018,221.23
16/1/2018,221.53
17/1/2018,217.5
18/1/2018,220.33
19/1/2018,220.46
22/1/2018,227.58
23/1/2018,250.29
24/1/2018,261.3
25/1/2018,269.7
26/1/2018,274.6
29/1/2018,284.59
30/1/2018,278.8
31/1/2018,270.3
1/2/2018,265.07
2/2/2018,267.43
5/2/2018,254.26
6/2/2018,265.72
7/2/2018,264.56
8/2/2018,250.1
9/2/2018,249.47
12/2/2018,257.95
13/2/2018,258.27
14/2/2018,266
15/2/2018,280.27
16/2/2018,278.52
20/2/2018,278.55
21/2/2018,281.04
22/2/2018,278.14
23/2/2018,285.93
26/2/2018,294.16
27/2/2018,290.61
28/2/2018,291.38
1/3/2018,290.39
2/3/2018,301.05
5/3/2018,315
6/3/2018,325.22
7/3/2018,321.16
8/3/2018,317
9/3/2018,331.44
12/3/2018,321.3
13/3/2018,315.88
14/3/2018,321.55
15/3/2018,321.09
16/3/2018,318.45
19/3/2018,313.48
20/3/2018,317.5
21/3/2018,316.48
22/3/2018,306.7
23/3/2018,300.94
26/3/2018,320.35
27/3/2018,300.69
28/3/2018,285.77
29/3/2018,295.35
2/4/2018,280.29
3/4/2018,283.67
4/4/2018,288.94
5/4/2018,293.97
6/4/2018,288.85
9/4/2018,289.93
10/4/2018,298.07
11/4/2018,303.67
12/4/2018,309.25
13/4/2018,311.65
16/4/2018,307.78
17/4/2018,336.06
18/4/2018,334.52
19/4/2018,332.7
20/4/2018,327.77
23/4/2018,318.69
24/4/2018,307.02
25/4/2018,305.76
26/4/2018,313.98
27/4/2018,311.76
30/4/2018,312.46
1/5/2018,313.3
2/5/2018,313.36
3/5/2018,311.69
4/5/2018,320.09
7/5/2018,326.26
8/5/2018,326.89
9/5/2018,330.3
10/5/2018,329.6
11/5/2018,326.46
14/5/2018,328.53
15/5/2018,326.13
16/5/2018,328.19
17/5/2018,325.22
18/5/2018,324.18
21/5/2018,331.82
22/5/2018,331.62
23/5/2018,344.72
24/5/2018,349.29
25/5/2018,351.29
29/5/2018,349.73
30/5/2018,353.54
31/5/2018,351.6
1/6/2018,359.93
4/6/2018,361.81
5/6/2018,365.8
6/6/2018,367.45
7/6/2018,361.4
8/6/2018,360.57
11/6/2018,361.45
12/6/2018,363.83
13/6/2018,379.93
14/6/2018,392.87
15/6/2018,391.98
18/6/2018,390.4
19/6/2018,404.98
20/6/2018,416.76
21/6/2018,415.44
22/6/2018,411.09
25/6/2018,384.48
26/6/2018,399.39
27/6/2018,390.39
28/6/2018,395.42
29/6/2018,391.43
2/7/2018,398.18
3/7/2018,390.52
5/7/2018,398.39
6/7/2018,408.25
9/7/2018,418.97
10/7/2018,415.63
11/7/2018,418.65
12/7/2018,413.5
13/7/2018,395.8
16/7/2018,400.48
17/7/2018,379.48
18/7/2018,375.13
19/7/2018,364.23
20/7/2018,361.05
23/7/2018,362.66
24/7/2018,357.32
25/7/2018,362.87
26/7/2018,363.09
27/7/2018,355.21
30/7/2018,334.96
31/7/2018,337.45
1/8/2018,338.38
2/8/2018,344.5
3/8/2018,343.09
6/8/2018,350.92
7/8/2018,351.83
8/8/2018,347.61
9/8/2018,349.36
10/8/2018,345.87
13/8/2018,341.31
14/8/2018,337.49
15/8/2018,326.4
16/8/2018,322.44
17/8/2018,316.78
20/8/2018,327.73
21/8/2018,338.02
22/8/2018,344.44
23/8/2018,339.17
24/8/2018,358.82
27/8/2018,364.58
28/8/2018,368.49
29/8/2018,368.04
30/8/2018,370.98
31/8/2018,367.68
4/9/2018,363.6
5/9/2018,341.18
6/9/2018,346.46
7/9/2018,348.68
10/9/2018,348.41
11/9/2018,355.93
12/9/2018,369.95
13/9/2018,368.15
14/9/2018,364.56
17/9/2018,350.35
18/9/2018,367.65
19/9/2018,366.96
20/9/2018,365.36
21/9/2018,361.19
24/9/2018,369.61
25/9/2018,369.43
26/9/2018,377.88
27/9/2018,380.71
28/9/2018,374.13
1/10/2018,381.43
2/10/2018,377.14
3/10/2018,377.05
4/10/2018,363.65
5/10/2018,351.35
8/10/2018,349.1
9/10/2018,355.71
10/10/2018,325.89
11/10/2018,321.1
12/10/2018,339.56
15/10/2018,333.13
16/10/2018,346.4
17/10/2018,364.7
18/10/2018,346.71
19/10/2018,332.67
22/10/2018,329.54
23/10/2018,333.16
24/10/2018,301.83
25/10/2018,312.87
26/10/2018,299.83
29/10/2018,284.84
30/10/2018,285.81
31/10/2018,301.78
1/11/2018,317.38
2/11/2018,309.1
5/11/2018,315.44
6/11/2018,310.84
7/11/2018,327.5
8/11/2018,317.92
9/11/2018,303.47
12/11/2018,294.07
13/11/2018,294.4
14/11/2018,286.73
15/11/2018,290.06
16/11/2018,286.21
19/11/2018,270.6
20/11/2018,266.98
21/11/2018,262.13
23/11/2018,258.82
26/11/2018,261.43
27/11/2018,266.63
28/11/2018,282.65
29/11/2018,288.75
30/11/2018,286.13
3/12/2018,290.3
4/12/2018,275.33
6/12/2018,282.88
7/12/2018,265.14
10/12/2018,269.7
11/12/2018,265.32
12/12/2018,274.88
13/12/2018,276.02
14/12/2018,266.84
17/12/2018,262.8
18/12/2018,270.94
19/12/2018,266.77
20/12/2018,260.58
21/12/2018,246.39
24/12/2018,233.88
26/12/2018,253.67
27/12/2018,255.57
28/12/2018,256.08
31/12/2018,267.66
2/1/2019,267.66
3/1/2019,271.2
4/1/2019,297.57
7/1/2019,315.34
8/1/2019,320.27
9/1/2019,319.96
10/1/2019,324.66
11/1/2019,337.59
14/1/2019,332.94
15/1/2019,354.64
16/1/2019,351.39
17/1/2019,353.19
18/1/2019,339.1
22/1/2019,325.16
23/1/2019,321.99
24/1/2019,326.67
