Date,Close
1/9/2016,135.74
2/9/2016,136.61
6/9/2016,135.97
7/9/2016,134.99
8/9/2016,135.44
9/9/2016,133.62
12/9/2016,135.53
13/9/2016,133.95
14/9/2016,133.69
15/9/2016,135.61
16/9/2016,138.47
19/9/2016,137.68
20/9/2016,137.47
21/9/2016,139.91
22/9/2016,141.04
23/9/2016,140.51
26/9/2016,139.72
27/9/2016,140.79
28/9/2016,140.41
29/9/2016,138.32
30/9/2016,140
3/10/2016,138.49
4/10/2016,138.16
5/10/2016,137.6
6/10/2016,136.47
7/10/2016,136.66
10/10/2016,138.08
11/10/2016,134.75
12/10/2016,135.1
13/10/2016,134.19
14/10/2016,133.92
17/10/2016,134.13
18/10/2016,143.39
19/10/2016,144.37
20/10/2016,145.07
21/10/2016,145.37
24/10/2016,144.69
25/10/2016,143.78
26/10/2016,142.23
27/10/2016,141.94
28/10/2016,140.35
31/10/2016,141.33
1/11/2016,139.43
2/11/2016,138.98
3/11/2016,137.83
4/11/2016,137.71
7/11/2016,141.93
8/11/2016,142.9
9/11/2016,141.9
10/11/2016,146.13
11/11/2016,146.42
14/11/2016,152.28
15/11/2016,152.23
16/11/2016,151.5
17/11/2016,150.77
18/11/2016,149.45
21/11/2016,150.41
22/11/2016,152.26
23/11/2016,153.54
25/11/2016,152.81
28/11/2016,152.11
29/11/2016,157.59
30/11/2016,158.32
1/12/2016,160.94
2/12/2016,160.73
5/12/2016,157.63
6/12/2016,157.32
7/12/2016,159.4
8/12/2016,159.32
9/12/2016,160.12
12/12/2016,159.49
13/12/2016,160.54
14/12/2016,159.86
15/12/2016,160.62
16/12/2016,163.94
19/12/2016,161.54
20/12/2016,161.59
21/12/2016,161.33
22/12/2016,161.58
23/12/2016,163.03
27/12/2016,162.64
28/12/2016,161.44
29/12/2016,161.04
30/12/2016,160.04
3/1/2017,161.45
4/1/2017,161.91
5/1/2017,162.18
6/1/2017,162.41
9/1/2017,161.95
10/1/2017,161.58
11/1/2017,161.89
12/1/2017,162.36
13/1/2017,161.8
17/1/2017,160.66
18/1/2017,157.74
19/1/2017,158.7
20/1/2017,158.66
23/1/2017,159.07
24/1/2017,160.43
25/1/2017,161.24
26/1/2017,162.75
27/1/2017,162.99
30/1/2017,162.09
31/1/2017,162.1
1/2/2017,162.71
2/2/2017,160.76
3/2/2017,161.87
6/2/2017,160.51
7/2/2017,160.53
8/2/2017,160.31
9/2/2017,160.44
10/2/2017,160.75
13/2/2017,161.99
14/2/2017,163.13
15/2/2017,164.29
16/2/2017,163.65
17/2/2017,157.62
21/2/2017,160.57
22/2/2017,160.57
23/2/2017,162.6
24/2/2017,163.06
27/2/2017,165.38
28/2/2017,165.38
1/3/2017,167.94
2/3/2017,167.31
3/3/2017,168.2
6/3/2017,168.7
7/3/2017,168.3
8/3/2017,167.91
9/3/2017,168.01
10/3/2017,169.98
13/3/2017,170.21
14/3/2017,169.06
15/3/2017,171.78
16/3/2017,171.3
17/3/2017,169.7
20/3/2017,168
21/3/2017,167.7
22/3/2017,167.03
23/3/2017,165.29
24/3/2017,165
27/3/2017,164.6
28/3/2017,165.35
29/3/2017,163.44
30/3/2017,164.99
31/3/2017,164.01
3/4/2017,165.59
4/4/2017,164.97
5/4/2017,165.37
6/4/2017,165.34
7/4/2017,166.02
10/4/2017,165.48
11/4/2017,165.83
12/4/2017,165.56
13/4/2017,164.96
17/4/2017,167.18
18/4/2017,168.59
19/4/2017,169.25
20/4/2017,171.54
21/4/2017,171.16
24/4/2017,172.33
25/4/2017,174.04
26/4/2017,174.38
27/4/2017,174.63
28/4/2017,174.88
1/5/2017,174.59
2/5/2017,174.14
3/5/2017,172.54
4/5/2017,174.02
5/5/2017,174.12
8/5/2017,174.44
9/5/2017,173.24
10/5/2017,173.39
11/5/2017,173.32
12/5/2017,171.81
15/5/2017,171.53
16/5/2017,168.12
17/5/2017,168.86
