Date,Close
13/4/2015,382.36
14/4/2015,385.11
15/4/2015,383.45
16/4/2015,386.04
17/4/2015,375.56
20/4/2015,389.51
21/4/2015,391.18
22/4/2015,389.8
23/4/2015,389.99
24/4/2015,445.1
27/4/2015,438.56
28/4/2015,429.31
29/4/2015,429.37
30/4/2015,421.78
1/5/2015,422.87
4/5/2015,423.04
5/5/2015,421.19
6/5/2015,419.1
7/5/2015,426.88
8/5/2015,433.69
11/5/2015,432.85
12/5/2015,431.02
13/5/2015,426.87
14/5/2015,432.28
15/5/2015,426
18/5/2015,425.24
19/5/2015,421.71
20/5/2015,423.86
21/5/2015,431.63
22/5/2015,427.63
26/5/2015,425.47
27/5/2015,431.42
28/5/2015,426.57
29/5/2015,429.23
1/6/2015,430.92
2/6/2015,430.99
3/6/2015,436.59
4/6/2015,430.78
5/6/2015,426.95
8/6/2015,423.5
9/6/2015,425.48
10/6/2015,430.77
11/6/2015,432.97
12/6/2015,429.92
15/6/2015,423.67
16/6/2015,427.26
17/6/2015,427.81
18/6/2015,439.39
19/6/2015,434.92
22/6/2015,436.29
23/6/2015,445.99
24/6/2015,440.84
25/6/2015,440.1
26/6/2015,438.1
29/6/2015,429.86
30/6/2015,434.09
1/7/2015,437.39
2/7/2015,437.71
6/7/2015,436.04
7/7/2015,436.72
8/7/2015,429.7
9/7/2015,434.39
10/7/2015,443.51
13/7/2015,455.57
14/7/2015,465.57
15/7/2015,461.19
16/7/2015,475.48
17/7/2015,483.01
20/7/2015,488.1
21/7/2015,488
22/7/2015,488.27
23/7/2015,482.18
24/7/2015,529.42
27/7/2015,531.41
28/7/2015,526.03
29/7/2015,529
30/7/2015,536.76
31/7/2015,536.15
3/8/2015,535.03
4/8/2015,531.9
5/8/2015,537.01
6/8/2015,529.46
7/8/2015,522.62
10/8/2015,524
11/8/2015,527.46
12/8/2015,525.91
13/8/2015,529.66
14/8/2015,531.52
17/8/2015,535.22
18/8/2015,535.02
19/8/2015,532.92
20/8/2015,515.78
21/8/2015,494.47
24/8/2015,463.37
25/8/2015,466.37
26/8/2015,500.77
27/8/2015,518.37
28/8/2015,518.01
31/8/2015,512.89
1/9/2015,496.54
2/9/2015,510.55
3/9/2015,504.72
4/9/2015,499
8/9/2015,517.54
9/9/2015,516.89
10/9/2015,522.24
11/9/2015,529.44
14/9/2015,521.38
15/9/2015,522.37
16/9/2015,527.39
17/9/2015,538.87
18/9/2015,540.26
21/9/2015,548.39
22/9/2015,538.4
23/9/2015,536.07
24/9/2015,533.75
25/9/2015,524.25
28/9/2015,504.06
29/9/2015,496.07
30/9/2015,511.89
1/10/2015,520.72
2/10/2015,532.54
5/10/2015,543.68
6/10/2015,537.48
7/10/2015,541.94
8/10/2015,533.16
9/10/2015,539.8
12/10/2015,550.19
13/10/2015,548.9
14/10/2015,544.83
15/10/2015,562.44
16/10/2015,570.76
19/10/2015,573.15
20/10/2015,560.88
21/10/2015,555.77
22/10/2015,563.91
23/10/2015,599.03
26/10/2015,608.61
27/10/2015,611.01
28/10/2015,617.1
29/10/2015,626.55
30/10/2015,625.9
2/11/2015,628.35
3/11/2015,625.31
4/11/2015,640.95
5/11/2015,655.65
6/11/2015,659.37
9/11/2015,655.49
10/11/2015,659.68
11/11/2015,673.25
12/11/2015,665.6
13/11/2015,642.35
16/11/2015,647.81
17/11/2015,643.3
18/11/2015,663.54
19/11/2015,661.27
20/11/2015,668.45
23/11/2015,678.99
24/11/2015,671.15
25/11/2015,675.34
27/11/2015,673.26
30/11/2015,664.8
1/12/2015,679.06
2/12/2015,676.01
3/12/2015,666.25
4/12/2015,672.64
7/12/2015,669.83
8/12/2015,677.33
9/12/2015,664.79
10/12/2015,662.32
11/12/2015,640.15
14/12/2015,657.91
15/12/2015,658.64
16/12/2015,675.77
17/12/2015,670.65
18/12/2015,664.14
21/12/2015,664.51
22/12/2015,663.15
23/12/2015,663.7
24/12/2015,662.79
28/12/2015,675.2
29/12/2015,693.97
30/12/2015,689.07
31/12/2015,675.89
4/1/2016,636.99
5/1/2016,633.79
6/1/2016,632.65
7/1/2016,607.94
8/1/2016,607.05
11/1/2016,617.74
12/1/2016,617.89
13/1/2016,581.81
14/1/2016,593
15/1/2016,570.18
19/1/2016,574.48
20/1/2016,571.77
21/1/2016,575.02
22/1/2016,596.38
25/1/2016,596.53
26/1/2016,601.25
27/1/2016,583.35
28/1/2016,635.35
29/1/2016,587
1/2/2016,574.81
2/2/2016,552.1
3/2/2016,531.07
4/2/2016,536.26
5/2/2016,502.13
8/2/2016,488.1
9/2/2016,482.07
10/2/2016,490.48
11/2/2016,503.82
12/2/2016,507.08
16/2/2016,521.1
17/2/2016,534.1
18/2/2016,525
19/2/2016,534.9
22/2/2016,559.5
23/2/2016,552.94
24/2/2016,554.04
25/2/2016,555.15
26/2/2016,555.23
29/2/2016,552.52
1/3/2016,579.04
2/3/2016,580.21
3/3/2016,577.49
4/3/2016,575.14
7/3/2016,562.8
8/3/2016,560.26
9/3/2016,559.47
10/3/2016,558.93
11/3/2016,569.61
14/3/2016,573.37
15/3/2016,577.02
16/3/2016,574.27
17/3/2016,559.44
18/3/2016,552.08
21/3/2016,553.98
22/3/2016,560.48
23/3/2016,569.63
24/3/2016,582.95
28/3/2016,579.87
29/3/2016,593.86
30/3/2016,598.69
31/3/2016,593.64
1/4/2016,598.5
4/4/2016,593.19
5/4/2016,586.14
6/4/2016,602.08
7/4/2016,591.43
8/4/2016,594.6
11/4/2016,595.93
12/4/2016,603.17
13/4/2016,614.82
14/4/2016,620.75
15/4/2016,625.89
18/4/2016,635.35
19/4/2016,627.9
20/4/2016,632.99
21/4/2016,631
22/4/2016,620.5
25/4/2016,626.2
26/4/2016,616.88
27/4/2016,606.57
28/4/2016,602
29/4/2016,659.59
2/5/2016,683.85
3/5/2016,671.32
4/5/2016,670.9
5/5/2016,659.09
6/5/2016,673.95
9/5/2016,679.75
10/5/2016,703.07
11/5/2016,713.23
12/5/2016,717.93
13/5/2016,709.92
16/5/2016,710.66
17/5/2016,695.27
18/5/2016,697.45
19/5/2016,698.52
20/5/2016,702.8
23/5/2016,696.75
24/5/2016,704.2
25/5/2016,708.35
26/5/2016,714.91
27/5/2016,712.24
31/5/2016,722.79
1/6/2016,719.44
2/6/2016,728.24
3/6/2016,725.54
6/6/2016,726.73
7/6/2016,723.74
8/6/2016,726.64
9/6/2016,727.65
10/6/2016,717.91
13/6/2016,715.24
14/6/2016,719.3
15/6/2016,714.26
16/6/2016,717.51
17/6/2016,706.39
20/6/2016,714.01
21/6/2016,715.82
22/6/2016,710.6
23/6/2016,722.08
24/6/2016,698.96
27/6/2016,691.36
28/6/2016,707.95
29/6/2016,715.6
30/6/2016,715.62
1/7/2016,725.68
5/7/2016,728.1
6/7/2016,737.61
7/7/2016,736.57
8/7/2016,745.81
11/7/2016,753.78
12/7/2016,748.21
13/7/2016,742.63
14/7/2016,741.2
15/7/2016,735.44
18/7/2016,736.07
19/7/2016,739.95
20/7/2016,745.72
21/7/2016,744.43
22/7/2016,744.86
25/7/2016,739.61
26/7/2016,735.59
27/7/2016,736.67
28/7/2016,752.61
29/7/2016,758.81
1/8/2016,767.74
2/8/2016,760.58
3/8/2016,754.64
4/8/2016,760.77
5/8/2016,765.98
8/8/2016,766.56
9/8/2016,768.31
10/8/2016,768.56
11/8/2016,771.24
12/8/2016,772.56
15/8/2016,768.49
16/8/2016,764.04
17/8/2016,764.63
18/8/2016,764.46
19/8/2016,757.31
22/8/2016,759.48
23/8/2016,762.45
24/8/2016,757.25
25/8/2016,759.22
26/8/2016,769
29/8/2016,771.29
30/8/2016,767.58
31/8/2016,769.16
1/9/2016,770.62
2/9/2016,772.44
6/9/2016,788.87
7/9/2016,784.48
8/9/2016,784.06
9/9/2016,760.14
12/9/2016,771.49
13/9/2016,761.01
14/9/2016,761.09
15/9/2016,769.69
16/9/2016,778.52
19/9/2016,775.1
20/9/2016,780.22
21/9/2016,789.74
22/9/2016,804.7
23/9/2016,805.75
26/9/2016,799.16
27/9/2016,816.11
28/9/2016,828.72
29/9/2016,829.05
30/9/2016,837.31
3/10/2016,836.74
4/10/2016,834.03
5/10/2016,844.36
6/10/2016,841.66
7/10/2016,839.43
10/10/2016,841.71
11/10/2016,831
12/10/2016,834.09
13/10/2016,829.28
14/10/2016,822.96
17/10/2016,812.95
18/10/2016,817.65
19/10/2016,817.69
20/10/2016,810.32
21/10/2016,818.99
24/10/2016,838.09
25/10/2016,835.18
26/10/2016,822.59
27/10/2016,818.36
28/10/2016,776.32
31/10/2016,789.82
1/11/2016,785.41
2/11/2016,765.56
3/11/2016,767.03
4/11/2016,755.05
7/11/2016,784.93
8/11/2016,787.75
9/11/2016,771.88
10/11/2016,742.38
11/11/2016,739.01
14/11/2016,719.07
15/11/2016,743.24
16/11/2016,746.49
17/11/2016,756.4
18/11/2016,760.16
21/11/2016,780
22/11/2016,785.33
23/11/2016,780.12
25/11/2016,780.37
28/11/2016,766.77
29/11/2016,762.52
30/11/2016,750.57
1/12/2016,743.65
2/12/2016,740.34
5/12/2016,759.36
6/12/2016,764.72
7/12/2016,770.42
8/12/2016,767.33
9/12/2016,768.66
12/12/2016,760.12
13/12/2016,774.34
14/12/2016,768.82
15/12/2016,761
16/12/2016,757.77
19/12/2016,766
20/12/2016,771.22
21/12/2016,770.6
22/12/2016,766.34
23/12/2016,760.59
27/12/2016,771.4
28/12/2016,772.13
29/12/2016,765.15
30/12/2016,749.87
3/1/2017,753.67
4/1/2017,757.18
5/1/2017,780.45
6/1/2017,795.99
9/1/2017,796.92
10/1/2017,795.9
11/1/2017,799.02
12/1/2017,813.64
13/1/2017,817.14
17/1/2017,809.72
18/1/2017,807.48
19/1/2017,809.04
20/1/2017,808.33
23/1/2017,817.88
24/1/2017,822.44
25/1/2017,836.52
26/1/2017,839.15
27/1/2017,835.77
30/1/2017,830.38
31/1/2017,823.48
1/2/2017,832.35
2/2/2017,839.95
3/2/2017,810.2
6/2/2017,807.64
7/2/2017,812.5
8/2/2017,819.71
9/2/2017,821.36
10/2/2017,827.46
13/2/2017,836.53
14/2/2017,836.39
15/2/2017,842.7
16/2/2017,844.14
17/2/2017,845.07
21/2/2017,856.44
22/2/2017,855.61
23/2/2017,852.19
24/2/2017,845.24
27/2/2017,848.64
28/2/2017,845.04
1/3/2017,853.08
2/3/2017,848.91
3/3/2017,849.88
6/3/2017,846.61
7/3/2017,846.02
8/3/2017,850.5
9/3/2017,853
10/3/2017,852.46
13/3/2017,854.59
14/3/2017,852.53
15/3/2017,852.97
16/3/2017,853.42
17/3/2017,852.31
20/3/2017,856.97
21/3/2017,843.2
22/3/2017,848.06
23/3/2017,847.38
24/3/2017,845.61
27/3/2017,846.82
28/3/2017,856
29/3/2017,874.32
30/3/2017,876.34
31/3/2017,886.54
3/4/2017,891.51
4/4/2017,906.83
5/4/2017,909.28
6/4/2017,898.28
7/4/2017,894.88
10/4/2017,907.04
11/4/2017,902.36
12/4/2017,896.23
13/4/2017,884.67
17/4/2017,901.99
18/4/2017,903.78
19/4/2017,899.2
20/4/2017,902.06
21/4/2017,898.53
24/4/2017,907.41
25/4/2017,907.62
26/4/2017,909.29
27/4/2017,918.38
28/4/2017,924.99
1/5/2017,948.23
2/5/2017,946.94
3/5/2017,941.03
4/5/2017,937.53
5/5/2017,934.15
8/5/2017,949.04
9/5/2017,952.82
10/5/2017,948.95
11/5/2017,947.62
12/5/2017,961.35
15/5/2017,957.97
16/5/2017,966.07
17/5/2017,944.76
18/5/2017,958.49
19/5/2017,959.84
22/5/2017,970.67
23/5/2017,971.54
24/5/2017,980.35
25/5/2017,993.38
26/5/2017,995.78
30/5/2017,996.7
31/5/2017,994.62
1/6/2017,995.95
2/6/2017,1006.73
5/6/2017,1011.34
6/6/2017,1003
7/6/2017,1010.07
8/6/2017,1010.27
9/6/2017,978.31
12/6/2017,964.91
13/6/2017,980.79
14/6/2017,976.47
15/6/2017,964.17
16/6/2017,987.71
19/6/2017,995.17
20/6/2017,992.59
21/6/2017,1002.23
22/6/2017,1001.3
23/6/2017,1003.74
26/6/2017,993.98
27/6/2017,976.78
28/6/2017,990.33
29/6/2017,975.93
30/6/2017,968
3/7/2017,953.66
5/7/2017,971.4
6/7/2017,965.14
7/7/2017,978.76
10/7/2017,996.47
11/7/2017,994.13
12/7/2017,1006.51
13/7/2017,1000.63
14/7/2017,1001.81
17/7/2017,1010.04
18/7/2017,1024.45
19/7/2017,1026.87
20/7/2017,1028.7
21/7/2017,1025.67
24/7/2017,1038.95
25/7/2017,1039.87
26/7/2017,1052.8
27/7/2017,1046
28/7/2017,1020.04
31/7/2017,987.78
1/8/2017,996.19
2/8/2017,995.89
3/8/2017,986.92
4/8/2017,987.58
7/8/2017,992.27
8/8/2017,989.84
9/8/2017,982.01
10/8/2017,956.92
11/8/2017,967.99
14/8/2017,983.3
15/8/2017,982.74
16/8/2017,978.18
17/8/2017,960.57
18/8/2017,958.47
21/8/2017,953.29
22/8/2017,966.9
23/8/2017,958
24/8/2017,952.45
25/8/2017,945.26
28/8/2017,946.02
29/8/2017,954.06
30/8/2017,967.59
31/8/2017,980.6
1/9/2017,978.25
5/9/2017,965.27
6/9/2017,967.8
7/9/2017,979.47
8/9/2017,965.9
11/9/2017,977.96
12/9/2017,982.58
13/9/2017,999.6
14/9/2017,992.21
15/9/2017,986.79
18/9/2017,974.19
19/9/2017,969.86
20/9/2017,973.21
21/9/2017,964.65
22/9/2017,955.1
25/9/2017,939.79
26/9/2017,938.6
27/9/2017,950.87
28/9/2017,956.4
29/9/2017,961.35
2/10/2017,959.19
3/10/2017,957.1
4/10/2017,965.45
5/10/2017,980.85
6/10/2017,989.58
9/10/2017,990.99
10/10/2017,987.2
11/10/2017,995
12/10/2017,1000.93
13/10/2017,1002.94
16/10/2017,1006.34
17/10/2017,1009.13
18/10/2017,997
19/10/2017,986.61
20/10/2017,982.91
23/10/2017,966.3
24/10/2017,975.9
25/10/2017,972.91
26/10/2017,972.43
27/10/2017,1100.95
30/10/2017,1110.85
31/10/2017,1105.28
1/11/2017,1103.68
2/11/2017,1094.22
3/11/2017,1111.6
6/11/2017,1120.66
7/11/2017,1123.17
8/11/2017,1132.88
9/11/2017,1129.13
10/11/2017,1125.35
13/11/2017,1129.17
14/11/2017,1136.84
15/11/2017,1126.69
16/11/2017,1137.29
17/11/2017,1129.88
20/11/2017,1126.31
21/11/2017,1139.49
22/11/2017,1156.16
24/11/2017,1186
27/11/2017,1195.83
28/11/2017,1193.6
29/11/2017,1161.27
30/11/2017,1176.75
1/12/2017,1162.35
4/12/2017,1133.95
5/12/2017,1141.57
6/12/2017,1152.35
7/12/2017,1159.79
8/12/2017,1162
11/12/2017,1168.92
12/12/2017,1165.08
13/12/2017,1164.13
14/12/2017,1174.26
15/12/2017,1179.14
18/12/2017,1190.58
19/12/2017,1187.38
20/12/2017,1177.62
21/12/2017,1174.76
22/12/2017,1168.36
26/12/2017,1176.76
27/12/2017,1182.26
28/12/2017,1186.1
29/12/2017,1169.47
2/1/2018,1189.01
3/1/2018,1204.2
4/1/2018,1209.59
5/1/2018,1229.14
8/1/2018,1246.87
9/1/2018,1252.7
10/1/2018,1254.33
11/1/2018,1276.68
12/1/2018,1305.2
16/1/2018,1304.86
17/1/2018,1295
18/1/2018,1293.32
19/1/2018,1294.58
22/1/2018,1327.31
23/1/2018,1362.54
24/1/2018,1357.51
25/1/2018,1377.95
26/1/2018,1402.05
29/1/2018,1417.68
30/1/2018,1437.82
31/1/2018,1450.89
1/2/2018,1390
2/2/2018,1429.95
5/2/2018,1390
6/2/2018,1442.84
7/2/2018,1416.78
8/2/2018,1350.5
9/2/2018,1339.6
12/2/2018,1386.23
13/2/2018,1414.51
14/2/2018,1451.05
15/2/2018,1461.76
16/2/2018,1448.69
20/2/2018,1468.35
21/2/2018,1482.92
22/2/2018,1485.34
23/2/2018,1500
26/2/2018,1521.95
27/2/2018,1511.98
28/2/2018,1512.45
1/3/2018,1493.45
2/3/2018,1500.25
5/3/2018,1523.61
6/3/2018,1537.64
7/3/2018,1545
8/3/2018,1551.86
9/3/2018,1578.89
12/3/2018,1598.39
13/3/2018,1588.18
14/3/2018,1591
15/3/2018,1582.32
16/3/2018,1571.68
19/3/2018,1544.93
20/3/2018,1586.51
21/3/2018,1581.86
22/3/2018,1544.92
23/3/2018,1495.56
26/3/2018,1555.86
27/3/2018,1497.05
28/3/2018,1431.42
29/3/2018,1447.34
2/4/2018,1371.99
3/4/2018,1392.05
4/4/2018,1410.57
5/4/2018,1451.75
6/4/2018,1405.23
9/4/2018,1406.08
10/4/2018,1436.22
11/4/2018,1427.05
12/4/2018,1448.5
13/4/2018,1430.79
16/4/2018,1441.5
17/4/2018,1503.83
18/4/2018,1527.84
19/4/2018,1556.91
20/4/2018,1527.49
23/4/2018,1517.86
24/4/2018,1460.09
25/4/2018,1460.17
26/4/2018,1517.96
27/4/2018,1572.62
30/4/2018,1566.13
1/5/2018,1582.26
2/5/2018,1569.68
3/5/2018,1572.08
4/5/2018,1580.95
7/5/2018,1600.14
8/5/2018,1592.39
9/5/2018,1608
10/5/2018,1609.08
11/5/2018,1602.91
14/5/2018,1601.54
15/5/2018,1576.12
16/5/2018,1587.28
17/5/2018,1581.76
18/5/2018,1574.37
21/5/2018,1585.46
22/5/2018,1581.4
23/5/2018,1601.86
24/5/2018,1603.07
25/5/2018,1610.15
29/5/2018,1612.87
30/5/2018,1624.89
31/5/2018,1629.62
1/6/2018,1641.54
4/6/2018,1665.27
5/6/2018,1696.35
6/6/2018,1695.75
7/6/2018,1689.3
8/6/2018,1683.99
11/6/2018,1689.12
12/6/2018,1698.75
13/6/2018,1704.86
14/6/2018,1723.86
15/6/2018,1715.97
18/6/2018,1723.79
19/6/2018,1734.78
20/6/2018,1734.78
21/6/2018,1730.22
22/6/2018,1715.67
25/6/2018,1663.15
26/6/2018,1691.09
27/6/2018,1660.51
28/6/2018,1701.45
29/6/2018,1699.8
2/7/2018,1713.78
3/7/2018,1693.96
5/7/2018,1699.73
6/7/2018,1710.63
9/7/2018,1739.02
10/7/2018,1743.07
11/7/2018,1755
12/7/2018,1796.62
13/7/2018,1813.03
16/7/2018,1822.49
17/7/2018,1843.93
18/7/2018,1842.92
19/7/2018,1812.97
20/7/2018,1813.7
23/7/2018,1802
24/7/2018,1829.24
25/7/2018,1863.61
26/7/2018,1808
27/7/2018,1817.27
30/7/2018,1779.22
31/7/2018,1777.44
1/8/2018,1797.17
2/8/2018,1834.33
3/8/2018,1823.29
6/8/2018,1847.75
7/8/2018,1862.48
8/8/2018,1886.52
9/8/2018,1898.52
10/8/2018,1886.3
13/8/2018,1896.2
14/8/2018,1919.65
15/8/2018,1882.62
16/8/2018,1886.52
17/8/2018,1882.22
20/8/2018,1876.71
21/8/2018,1883.42
22/8/2018,1904.9
23/8/2018,1902.9
24/8/2018,1905.39
27/8/2018,1927.68
28/8/2018,1932.82
29/8/2018,1998.1
30/8/2018,2002.38
31/8/2018,2012.71
4/9/2018,2039.51
5/9/2018,1994.82
6/9/2018,1958.31
7/9/2018,1952.07
10/9/2018,1939.01
11/9/2018,1987.15
12/9/2018,1990
13/9/2018,1989.87
14/9/2018,1970.19
17/9/2018,1908.03
18/9/2018,1941.05
19/9/2018,1926.42
20/9/2018,1944.3
21/9/2018,1915.01
24/9/2018,1934.36
25/9/2018,1974.55
26/9/2018,1974.85
27/9/2018,2012.98
28/9/2018,2003
1/10/2018,2004.36
2/10/2018,1971.31
3/10/2018,1952.76
4/10/2018,1909.42
5/10/2018,1889.65
8/10/2018,1864.42
9/10/2018,1870.32
10/10/2018,1755.25
11/10/2018,1719.36
12/10/2018,1788.61
15/10/2018,1760.95
16/10/2018,1819.96
17/10/2018,1831.73
18/10/2018,1770.72
19/10/2018,1764.03
22/10/2018,1789.3
23/10/2018,1768.7
24/10/2018,1664.2
25/10/2018,1782.17
26/10/2018,1642.81
29/10/2018,1538.88
30/10/2018,1530.42
31/10/2018,1598.01
1/11/2018,1665.53
2/11/2018,1665.53
5/11/2018,1627.8
6/11/2018,1642.81
7/11/2018,1755.49
8/11/2018,1754.91
9/11/2018,1712.43
12/11/2018,1636.85
13/11/2018,1631.17
14/11/2018,1599.01
15/11/2018,1619.44
16/11/2018,1593.41
19/11/2018,1512.29
20/11/2018,1495.46
21/11/2018,1516.73
23/11/2018,1502.06
26/11/2018,1581.33
27/11/2018,1581.42
28/11/2018,1677.75
29/11/2018,1673.57
30/11/2018,1690.17
3/12/2018,1772.36
4/12/2018,1668.4
6/12/2018,1699.19
7/12/2018,1629.13
10/12/2018,1641.03
11/12/2018,1643.24
12/12/2018,1663.54
13/12/2018,1658.38
14/12/2018,1591.91
17/12/2018,1520.91
18/12/2018,1551.48
19/12/2018,1495.08
